id,audio_sec,true_text,pred_text,cer,wer,latency_sec,rtf,cpu_pct,ram_mb,sys_ram_pct
011_K00013643-BFG23-L1N2D2-E-K0KK-03448426,4.096,드르렁 컹컹 일어나,그늘 헝헝헝 일어나,0.6,0.6666666666666666,2.3514301776885986,0.5740796332247555,21.994444444444444,456.03515625,65.6
011_K00013643-BFG23-L1N2D2-E-K0KK-03448976,4.096,학교에서도 바쁘다,학교에서도 바쁘다,0.0,0.0,2.1994144916534424,0.5369664286263287,21.866666666666667,456.0390625,65.6
011_K00013643-BFG23-L1N2D2-E-K0KK-03449049,5.12,우리보다 좋다고 해서 깜짝 놀랐는데,우리 보다 좋다고 해서 암쾅 놀랐는데,0.15789473684210525,0.6,2.335085868835449,0.4560714587569237,22.15,456.06640625,65.6
011_K00013643-BFG23-L1N2D2-E-K0KK-03449070,5.12,엄마 아빠는 시장 보는게 좋다고 하신다,엄마 아빠는 시장 보는 게 좋다고 하신다,0.047619047619047616,0.3333333333333333,2.3870468139648438,0.46622008085250854,21.788888888888888,456.078125,65.6
011_K00013643-BFG23-L1N2D2-E-K0KK-03449128,9.216,가까이 가서 보고싶었는데 엄마가 털 알레르기라 근처에도 안 갔다,바아이 가서 보고 싶었는데 엄마가 털 알레르기나 근철도 안 갔다,0.17142857142857143,0.5555555555555556,2.395350456237793,0.2599121588799689,21.9,441.44921875,65.5
011_K00013720-BMG30-L1N2D1-E-K0KK-01900156,9.408,제가 느끼기에는 냄새도 좋지 않고 결과적으로 건강에도 안 좋은 거 같은데 이해가 잘 안가요,제가 느끼기에는 냄새도 좋지 않고 결과적으로 건강해도 안 좋은 것 같은데 얘가 잘 안 가요,0.1,0.35714285714285715,2.8440279960632324,0.3022988941393742,21.827777777777776,442.04296875,66.2
011_K00013720-BMG30-L1N2D4-E-K0KK-01845426,4.736,사람은 누구나 좋은 습관과 나쁜 습관이 있다,사람은 누구나 좋은 습관과 나쁜 습관이 있다,0.0,0.0,2.63496994972229,0.5563703441136593,21.538888888888888,439.22265625,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-01845452,6.272,합기도에 가지 않는 날에도 집에서 조금씩이라도 운동을 하였다,합기도에 가지 않는 날에도 집에서 조금씩이라도 운동을 하였다,0.0,0.0,2.5140817165374756,0.4008421104173271,21.83888888888889,439.37890625,66.2
011_K00013720-BMG30-L1N2D4-E-K0KK-01845468,4.992,나는 나의 이런 좋은 습관을 칭찬해 주고 싶다,나는 나의 이런 좋은 습관을 칭찬해 주고 싶다,0.0,0.0,2.580620288848877,0.5169511796572269,21.616666666666667,439.26953125,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-01845605,9.216,처음에 용돈을 받을 때 나는 하나도 쓰지 않고 용돈을 모아 내가 좋아하는 장난감도 사고 카드도 샀다,처음에 용돈을 받을 때 나는 하나도 쓰지 않고 용돈을 모아 내가 좋아하는 장난감도 사고 카드에서 샀다,0.03636363636363636,0.0625,2.8363096714019775,0.30775929594205487,21.827777777777776,444.546875,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-01888292,6.656,어떤 친구는 반 수업인데도 화상수업에 출석을 안 하는 친구도 있었다,어떤 친구는 밤 수업인데도 화성 수업에 출석을 안하는 친구도 있었다,0.10810810810810811,0.5,2.5397121906280518,0.3815673363323395,21.616666666666667,442.26953125,66.2
011_K00013720-BMG30-L1N2D4-E-K0KK-01888496,6.4,아직 코로나 확진자는 많지만 점차 일상으로 돌아가게 되는 것이다,아직 코로나 확진자는 많지만 점차 일상으로 돌아가게 되는 것이다,0.0,0.0,2.5341997146606445,0.3959687054157257,21.950000000000003,439.4609375,66.5
011_K00013720-BMG30-L1N2D4-E-K0KK-01888634,7.424,매회를 다 챙겨보는 건 아니지만 보게 되면 그 분위기와 음악에 너무 흥이나,매회를 다 챙겨보는 건 아니지만 보게 되면 그 분위기와 음악에 너무 흥이 나,0.024390243902439025,0.16666666666666666,2.7466766834259033,0.369972613608015,21.938888888888886,442.03515625,66.4
011_K00013720-BMG30-L1N2D4-E-K0KK-01889031,6.4,코로나 때문에 집에 있는 시간들이 너무 많아서 그동안 너무 지루했거든,코로나 때문에 집에 있는 시간들이 너무 많아서 그동안 너무 지루했거든,0.0,0.0,2.5086991786956787,0.3919842466711998,21.744444444444444,440.84765625,66.4
011_K00013720-BMG30-L1N2D4-E-K0KK-01889061,5.376,나는 학교에서 지금보다 더 친해지고 싶은 친구가 있어,나는 학교에서 지금보다 더 친해지고 싶은 친구가 있어,0.0,0.0,2.3850350379943848,0.4436449103412174,22.105555555555554,439.38671875,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-01889145,5.376,이런 게 잘 맞는 친구가 있다는 건 행복한 일인 거 같아,이런 게 잘 맞는 친구가 있다는 거 행복한 일인 것 같아,0.06451612903225806,0.18181818181818182,2.4074809551239014,0.4478201181406066,21.87222222222222,456.54296875,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-01897891,8.96,그러면 부모님은 할 수 있으니까 해보라고 하셔 모든 일을 잘할 순 없지만 열심히 할 수는 있으니까 말이야,그러면 부모님을 할 수 있으니까 해보라고 하셔 모든 일을 잘할 수는 없지만 열심히 할 수는 있으니까 말이야,0.05172413793103448,0.11764705882352941,2.71728253364563,0.30326813991580687,22.033333333333335,443.44140625,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-01898074,5.76,내가 모든 걸 다 잘 할 순 없지만 노력할 수는 있으니까 말이야,내가 모든 걸 잘할 수는 없지만 노력할 수는 있으니까 말이야,0.14285714285714285,0.3333333333333333,2.4217042922973633,0.42043477296829224,22.216666666666665,439.46484375,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-01898669,7.552,그 물이 깨끗한 물로 다시 되돌아오려면 정말 많은 시간이 필요할 테니까요,그 물이 깨끗한 물로 다시 되돌아오려면 정말 많은 시간이 필요할 테니까요,0.0,0.0,2.594914197921753,0.34360622324175755,22.227777777777778,441.56640625,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-02017315,8.832,통일에는 확신은 없지만 서로가 안 좋게 얘기하면서 전쟁이라는 단어는 쓰지 않았으면 좋겠어요,통일에는 확신이 없지만 서로가 안 좋게 얘기하면서 전쟁이라는 단어는 쓰지 않았으면 좋겠어요,0.02,0.08333333333333333,2.5772528648376465,0.29180852183397266,21.994444444444444,442.234375,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-02018390,10.752,저에게 육이오 전쟁이나 공산주의 단어는 교과서에서만 배우는 단어지만 이런 일들이 일어난다면 정말 힘들 거 같아요,저에게 유기의 전쟁이나 공손주의 단어는 국과에서 해서만 배우는 단어지만 이런 일들이 일어난다면 정말 힘들 것 같아요,0.14516129032258066,0.3333333333333333,2.8527402877807617,0.2653218273605619,21.711111111111112,445.6484375,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-02019111,5.504,할머니 댁에도 점점 나무와 농사짓는 땅이 없어지고 있어요,할머니 대기도 점점 남아 농사진은 땅이 없어지고 있어요,0.22580645161290322,0.375,2.4978811740875244,0.45383015517578573,22.155555555555555,440.87109375,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-02019180,7.936,더 이상은 바뀌지 않았으면 좋겠지만 갈 때마다 점점 많이 생기고 있는 거 같아요,더 이상은 바뀌지 않았으면 좋겠지만 갈 때마다 점점 많이 생기고 있는 것 같아요,0.022727272727272728,0.07692307692307693,2.5793228149414062,0.3250154756730603,21.950000000000003,441.71875,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-02019245,7.936,점점 자연이 없어지면 우리도 힘들어질 텐데 사람들에겐 그런 건 중요하지 않은가 봐요,점점 자연이 없어지면 우리도 힘들었을 텐데 사람들에게는 그런 건 중요하지 않은가 봐요,0.08695652173913043,0.16666666666666666,2.6251866817474365,0.33079469276051365,21.766666666666666,442.296875,66.2
011_K00013720-BMG30-L1N2D4-E-K0KK-02050202,7.168,코로나 때문에도 못 가고 학교를 안 간 날이 더 많았던 거 같다,코로나 때문에도 못 가고 학교를 안 간 날이 더 많았던 것 같다,0.02857142857142857,0.08333333333333333,2.572148323059082,0.35883765667676926,21.816666666666666,442.1484375,66.2
011_K00013720-BMG30-L1N2D4-E-K0KK-02092785,6.4,나뿐만이 아니고 친척 동생도 곤충 잡는 걸 좋아한다,몇 뿐만이 아니고 침착 동생도 곤충 잡는 걸 좋아한다,0.14285714285714285,0.375,2.5915746688842773,0.40493354201316833,22.183333333333334,440.9453125,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-02092940,5.376,혼자 노는것보다 같이 하는 곤충잡기는 더욱 신이난다,혼자 노는 것보다 같이 하는 곤충작비는 더 흰이 난다,0.21428571428571427,0.8571428571428571,2.600886583328247,0.48379586743456976,21.66111111111111,441.0546875,66.2
011_K00013720-BMG30-L1N2D4-E-K0KK-02093101,6.4,진짜 뱀처럼 모양이 똑같아서 뱀인 줄 알고 착각을 할 정도였다,진짜 뱀처럼 모양이 똑같아서 뱀인 줄 알고 착각을 할 정도였다,0.0,0.0,2.501025676727295,0.39078526198863983,21.77777777777778,441.60546875,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-02093569,7.04,친척 동생과 나는 도마뱀에게 먹이도 잡아주고 집도 만들어주었다,심적 동생과 나는 도마뱀에게 먹이도 잡아주고 집도 만들어 주었다,0.08823529411764706,0.375,2.566838264465332,0.36460770802064374,22.016666666666666,441.7109375,65.9
011_K00013720-BMG30-L1N2D4-E-K0KK-02093735,9.216,할머니가 계신 이곳도 전보다는 개구리울음소리도 듣기가 힘들고 곤충도 많이 없어져서 아쉬웠었다,할머니가 계신 이곳도 전부다는 개구리 얼음소리도 듣기가 힘들고 군총도 많이 없어져서 아쉬웠었다,0.09803921568627451,0.36363636363636365,2.9208333492279053,0.3169307019561529,21.811111111111114,446.19140625,65.9
011_K00013720-BMG30-L1N2D4-E-K0KK-02094462,7.04,더 읽고 싶었지만 아직 번역되어 있는 책은 없다고 엄마께서 말씀하셨다,더 읽고 싶었지만 아직 번역되어 있는 책은 없다고 엄마께서 말씀하셨다,0.0,0.0,2.559159517288208,0.36351697688752954,22.255555555555556,441.27734375,65.9
011_K00013720-BMG30-L1N2D4-E-K0KK-02094524,4.864,전천당의 다음 이야기가 너무 기대된다,전청당의 다음 이야기가 너무 기대된다,0.05,0.2,2.401441812515259,0.4937174779019858,21.86111111111111,456.16015625,66.0
011_K00013720-BMG30-L1N2D4-E-K0KK-02094564,4.48,나는 내년이면 중학생이 된다,나는 내년이면 중학생이 된다,0.0,0.0,2.3630716800689697,0.5274713571582521,21.855555555555554,456.19140625,66.0
011_K00013720-BMG30-L1N2D4-E-K0KK-02095103,5.632,초등학교 때는 없었던 매점도 너무 기대가 된다,초등학교 때는 없었던 매점도 너무 기대가 된다,0.0,0.0,2.427151679992676,0.4309573295441541,22.049999999999997,456.26953125,66.0
011_K00013720-BMG30-L1N2D4-E-K0KK-02409008,6.528,냄새가 너무나 심하고 지저분해서 도저히 사용할 수가 없었다,냄새가 너무나 심하고 지저분해서 도저히 사용할 수가 없었다,0.0,0.0,2.585846185684204,0.3961161436403499,21.950000000000003,441.7265625,65.9
011_K00013720-BMG30-L1N2D4-E-K0KK-02411873,7.04,친척들이랑 만나서 재미있게 놀고 맛있게 먹어서 기분이 좋았다,친척들이랑 맞면서 재미있게 놀고 맛있게 먹어서 기분이 좋았다,0.06060606060606061,0.125,2.6108248233795166,0.3708557987754995,21.922222222222224,441.80078125,65.8
011_K00013720-BMG30-L1N2D4-E-K0KK-02551464,8.32,엄마는 종종 우리나라를 지키기 위해 목숨을 바친 위인들을 잊지 말아야 한다고 말씀하셨다,엄마는 종종 우리나라는 지키기 위해 목숨을 받은 위인들을 잊지 말아야 한다고 말씀하셨다,0.0625,0.16666666666666666,2.8238089084625244,0.33940010919020724,21.794444444444444,444.4765625,65.8
011_K00013720-BMG30-L1N2D4-E-K0KK-02552241,9.984,지금도 우리나라는 미국 때문에 마음대로 어떤 결정도 못 할 때가 있는 걸 보면 나는 이해가 안 될 때도 많다,지금도 우리나라는 미국 때문에 마음대로 어떤 결정도 못 할 때가 있는 걸 보면 난 이해가 안 될 때도 많다,0.03333333333333333,0.05263157894736842,2.7181875705718994,0.27225436403965336,21.844444444444445,443.85546875,65.8
011_K00013720-BMG30-L1N2D4-E-K0KK-02619460,5.504,가까이서 본 기린의 모습은 정말 커서 신기했다,닷가에서 본 기린의 모습은 정말 커서 신기했다,0.12,0.14285714285714285,2.4183902740478516,0.4393877678139266,21.799999999999997,457.8046875,65.9
011_K00013720-BMG30-L1N2D4-E-K0KK-02619702,6.272,팝콘이 영화관에서 먹을 때 더 맛있게 느껴지는 것처럼 말이다,탁구니 용하간에서 먹을 때 더 맛있게 느껴지는 것처럼 말이다,0.18181818181818182,0.2222222222222222,2.4749512672424316,0.39460319949656114,22.01111111111111,439.90234375,65.8
011_K00013720-BMG30-L1N2D4-E-K0KK-02619836,9.728,재미있게 놀 수 있어서 너무 좋았고 키가 이제 커서 못 타는 놀이 기구가 없다는 것도 좋았다,재미있게 놀 수 있어서 너무 좋았고 키가 이제 커서 못하는 놀이 기구가 없다는 것도 좋았다,0.0392156862745098,0.125,2.7969605922698975,0.2875165082514286,21.944444444444443,443.97265625,65.8
011_K00013720-BMG30-L1N2D4-E-K0KK-02619966,7.296,왜냐하면 학교에서는 자주 장래희망 꿈 이런 걸 얘기하기 때문이다,왜냐하면 학교에서는 자주 장난이 막 꿈 이런 걸 얘기하기 때문이다,0.11428571428571428,0.2222222222222222,2.5305988788604736,0.3468474340543412,21.744444444444444,440.00390625,65.8
011_K00013720-BMG30-L1N2D4-E-K0KK-02620644,9.984,어떤 꿈을 정하는 건 어렵지만 나는 그냥 내가 지금 좋아하는 일들을 조금씩 알아가면 좋을 것 같다,어떤 꿈을 정하는 건 어렵지만 나는 그냥 내가 지금 좋아하는 일들을 조금씩 알아가면 좋을 것 같다,0.0,0.0,2.6281840801239014,0.26323959135856384,21.833333333333332,442.2578125,65.7
011_K00013720-BMG30-L1N2D4-E-K0KK-02620674,6.528,그러니 앞으로 내가 생각할 시간은 충분하다고 생각한다,그 형이 앞으로 내가 생각할 시간은 충분하다고 생각한다,0.10344827586206896,0.2857142857142857,2.404733896255493,0.36837222675482434,22.15,456.33203125,66.0
011_K00013720-BMG30-L1N2D4-E-K0KK-02620711,4.992,조금 있으면 이제 학교에 매일 가게 된다,조금 있으면 이제 학교에 매일 가게 된다,0.0,0.0,2.4903392791748047,0.4988660415013631,21.63888888888889,456.359375,66.3
011_K00013720-BMG30-L1N2D4-E-K0KK-02620735,8.704,처음에는 학교에 가지도 못하고 외출도 하기 어려워 코로나 때문에 너무 힘들기만 했었다,처음에는 학교에 가지도 못하고 매출도하기 어려워 혼나 때문에 너무 힘들기만 했었다,0.0851063829787234,0.25,2.657346725463867,0.3053017837159774,21.994444444444444,443.17578125,66.2
011_K00013720-BMG30-L1N2D4-E-K0KK-02620814,5.504,어쩔 때는 일주일에 두 번 가는 것도 싫을 때가 있다,어떨 때는 일주일에 두 번 가는 것도 싫을 때가 있다,0.034482758620689655,0.1,2.3991801738739014,0.4358975606602292,21.827777777777776,439.90625,66.2
011_K00013724-BFG30-L1N2D3-E-K0KK-03257978,4.352,수요일 숙제를 미리 조금 해놓고 젤리를 먹었다,소율 숙제를 미리 조금 해놓고 젤리를 먹었다,0.12,0.14285714285714285,2.40584135055542,0.5528128103298299,22.005555555555556,456.47265625,66.3
011_K00013724-BFG30-L1N2D3-E-K0KK-03258001,4.864,새로 담근 김치에 돼지고기를 싸 먹었다,새로 담근 김치의 돼지고기를 싸먹었다,0.09523809523809523,0.5,2.429426908493042,0.49947099270004974,21.799999999999997,456.69140625,66.2
011_K00013724-BFG30-L1N2D3-E-K0KK-03258279,5.632,아빠가 호두를 깔 때는 호두까기 인형 노래를 들어야 한다고 해서 유튜브로 노래를 틀었다,아빠가 우두를 깠 때는 호두깍이 있는 노래를 들어야 한다고 해서 유튜브로 노래를 들었다,0.14583333333333334,0.38461538461538464,2.5695366859436035,0.45623875815760007,22.355555555555554,443.0859375,66.1
011_K00013724-BFG30-L1N2D3-E-K0KK-03258289,4.352,어떤 곡은 놀이공원이나 축제에서 나올 것 같은 노래였다,어떤 곡은 놀이공원이는 축히해서 나올 것 같은 노래였다,0.1,0.25,2.4289474487304688,0.5581221159766702,21.938888888888886,439.8359375,66.1
011_K00013724-BFG30-L1N2D3-E-K0KK-03258352,5.376,점심에는 계란 물을 입힌 토스트에 하얀 슈가파우더 뿌린 것을 먹었다,잠시매는 계란물을 입힌 토스트에 하얀 슈가우 파우더 뿌린 것을 먹었다,0.16216216216216217,0.5,2.60935378074646,0.4853708669543266,21.827777777777776,443.1484375,66.1
011_K00013724-BFG30-L1N2D3-E-K0KK-03259021,7.424,아빠는 회사에서 식물을 많이 키우고 있어서 우리보다 실력이 훨씬 더 좋다고 했다,아빠는 회사에서 식물을 많이 키우고 있어서 우리보다 실력이 훨씬 더 좋다고 했다,0.0,0.0,2.5355870723724365,0.34153920694671824,22.049999999999997,443.00390625,66.1
011_K00013724-BFG30-L1N2D3-E-K0KK-03259168,4.608,망종에는 귀신이 없고 나쁜 일 재앙이 없다는 날이다,망송에는 귀신이 없고 나쁜 일 제왕이 없다는 날이다,0.10714285714285714,0.25,2.3835315704345703,0.5172594553894467,22.005555555555556,439.8828125,66.1
011_K00013724-BFG30-L1N2D3-E-K0KK-03259280,4.992,그늘이 있고 시원한 자리를 찾아서 돗자리를 폈다,그늘이 잊고 시원한 자리를 찾아서 두 자리를 뱉다,0.15384615384615385,0.5714285714285714,2.4368810653686523,0.4881572646972461,22.083333333333332,440.91796875,66.1
011_K00013724-BFG30-L1N2D3-E-K0KK-03259375,6.4,내가 열심히 발표하고 퀴즈 정답을 맞혀서 얻은 별로 선물을 살 수 있다,내가 열심히 발표하고 퀴즈 정답을 맞춰서 얻은 별로 선물을 살 수 있다,0.02564102564102564,0.08333333333333333,2.4886586666107178,0.38885291665792465,22.116666666666667,442.984375,66.1
011_K00013724-BFG30-L1N2D3-E-K0KK-03259511,4.224,내 차례가 끝나고 다른 애들이 스피치 하는 걸 구경했다,내 차례가 끝나고 다른 애들이 스피치하는 걸 구경했다,0.03333333333333333,0.2222222222222222,2.4544012546539307,0.5810609030904191,21.772222222222222,439.87890625,66.1
011_K00013724-BFG30-L1N2D3-E-K0KK-03355379,3.968,친구는 깜깜한 저녁이 되면 무섭다고 했다,친구는 깜깜한 저녁이 되면 무섭다고 했다,0.0,0.0,2.415614604949951,0.608773841973274,21.905555555555555,439.92578125,66.1
011_K00013724-BFG30-L1N2D3-E-K0KK-03355424,5.12,나는 학교에서 하는 활동 중 전쟁놀이가 제일 좋고 재미있다,난 학교에서 한 활동 중 전쟁 놀이가 제일 좋고 재미있다,0.15625,0.4444444444444444,2.403265953063965,0.46938788145780563,21.86111111111111,440.02734375,66.1
011_K00013724-BFG30-L1N2D3-E-K0KK-03355561,7.552,NNN는 자신을 정성껏 키워준 아빠를 위해 어쩔 수 없이 영국 행 배에 오르게 되었다,세라는 자신을 정석껏 키워준 아빠를 위해 어쩔 수 없이 영국행배에 오르게 되었다,0.1276595744680851,0.35714285714285715,2.622757911682129,0.34729315567824803,21.822222222222223,443.28125,66.1
011_K00013724-BFG30-L1N2D3-E-K0KK-03355891,6.144,이 책을 읽고 난 후 소공자인 세드릭이 대단하다고 생각했다,이 책을 읽고 난 후 소공자인 세드릭이 대단한다고 생각했다,0.03125,0.1111111111111111,2.525031805038452,0.4109752286846439,22.02777777777778,441.51953125,66.0
011_K00013724-BFG30-L1N2D3-E-K0KK-03356171,7.552,NNN와 할아버지가 개를 집으로 데려와 보살펴 주자 개는 일어났다,네로와 할아버지가 걔를 집으로 데려와 보살펴 주자 걔는 일어났다,0.1388888888888889,0.3333333333333333,2.5864133834838867,0.3424805857367435,21.950000000000003,443.9609375,66.0
011_K00013724-BFG30-L1N2D3-E-K0KK-03356515,7.424,네로는 새로운 일자리를 찾으려 했지만 모두 네로가 고아라며 일에 쓰지 않았다,내로는 새로운 일자리를 찾으랬지만 모두 내려가 고활하며 일을 쓰지 않다,0.23809523809523808,0.6363636363636364,2.4911513328552246,0.3355537894470938,21.950000000000003,443.18359375,66.0
011_K00013724-BFG30-L1N2D4-E-K0KK-02114832,5.12,선생님께서 나무와 꽃들의 이름을 설명해 주셨다,선생님께서 나무와 꽃들의 이름을 설명해 주셨다,0.0,0.0,2.3660378456115723,0.4621167667210102,21.894444444444446,440.05078125,66.1
011_K00013724-BFG30-L1N2D4-E-K0KK-02114845,5.76,벌레가 윙윙거리며 날아다녀서 징그럽고 조금 무서웠다,벌레가 윙빙거리며 날아다니면서 징그럽고 조금 무서웠다,0.10714285714285714,0.3333333333333333,2.5948100090026855,0.4504878487851885,21.416666666666668,442.50390625,66.0
011_K00013724-BFG30-L1N2D4-E-K0KK-02117230,6.272,오늘 수학 시간에 푼 학습지를 가지고 가서 선생님께 내야 했다,오늘 수학 시간에 푼 학습지를 가지고 가서 선생님께 내야 했다,0.0,0.0,2.394495725631714,0.381775466459138,22.044444444444444,440.15625,66.0
011_K00013724-BFG30-L1N2D4-E-K0KK-02117740,4.864,그래서 오늘은 아빠랑 동생이랑 집에서 보드게임을 했다,그래서 오늘은 아빠른 동생이랑 집에서 보드게임을 했다,0.034482758620689655,0.14285714285714285,2.3670225143432617,0.48664114192912455,22.15,440.0078125,66.0
011_K00013724-BFG30-L1N2D4-E-K0KK-02117772,4.864,동생이 자꾸 룰을 이해하지 못해서 또 설명했다,동생이 자꾸루를 이해하지 못해서 또 설명했다,0.12,0.2857142857142857,2.297452688217163,0.4723381349130681,21.85,456.5390625,66.2
011_K00013724-BFG30-L1N2D4-E-K0KK-02117784,4.096,점심시간이 되어서 칼국수를 먹었다,점심 시간이 되어서 칼국수를 먹었다,0.05555555555555555,0.5,2.2366955280303955,0.5460682441480458,21.616666666666667,456.5546875,66.1
011_K00013724-BFG30-L1N2D4-E-K0KK-02118097,5.376,삼촌이랑 숙모가 할머니 집에 와서 우리 가족도 할머니 집으로 갔다,삼촌이랑 승모가 할머니 집에 와서 우리 가족도 할머니 집으로 갔다,0.027777777777777776,0.1,2.410013437271118,0.4482911899685859,22.005555555555556,441.46484375,66.0
011_K00013724-BFG30-L1N2D4-E-K0KK-02152449,7.808,드림 렌즈는 밤에 자기 전에 끼고 아침에 일어나서 렌즈를 빼고 생활한다,드림 렌즈는 밤에 자기 전에 끼고 아침에 일어나서 렌즈를 빼고 생활한다,0.0,0.0,2.5691885948181152,0.32904567044289385,21.783333333333335,442.23828125,66.0
011_K00013724-BFG30-L1N2D4-E-K0KK-02152570,6.144,요즘 코로나 때문에 바깥에 나가지도 못하고 친구들과 놀지도 못한다,요즘 코로나 때문에 바깥에 나가지도 못하고 친구들과 놀지도 못한다,0.0,0.0,2.464029550552368,0.40104647632688284,21.700000000000003,441.12109375,66.0
011_K00013724-BFG30-L1N2D4-E-K0KK-02152610,3.712,오래 걸리고 어려웠지만 재미있었다,오래 걸리고 어려웠지만 재미있었다,0.0,0.0,2.286149263381958,0.6158807282817774,21.916666666666668,455.30078125,66.1
011_K00013724-BFG30-L1N2D4-E-K0KK-02152830,6.528,나는 그림 그리는 것을 좋아해서 그걸로 영상을 올려볼까 생각 중이다,나는 그림 그리는 것을 좋아해서 그걸로 영상을 올려볼까 생각 중이다,0.0,0.0,2.4765994548797607,0.37938104394604183,22.01111111111111,440.1796875,66.0
011_K00013724-BFG30-L1N2D4-E-K0KK-03533549,5.76,장 발장도 미리엘 신부처럼 착하게 살았으면 좋겠다고 생각했다,장발 장도 미리 헷뭇처럼 착하게 살았으면 좋겠다고 생각했다,0.15151515151515152,0.5,2.545743227005005,0.4419693102439245,22.016666666666666,442.47265625,66.0
011_K00013724-BFG30-L1N2D4-E-K0KK-03671729,4.224,어떻게 딱 포슐르방이 거기에 있었을까,어떻게 딱 포슬러방이 거기에 있었을까,0.1,0.2,2.338809013366699,0.5536953156644647,22.299999999999997,457.05078125,66.0
011_K00013724-BFG30-L1N2D4-E-K0KK-03671960,5.888,며칠 뒤 모든 비밀을 알게 된 마리우스는 코제트와 장 발장의 집으로 왔다,매출뒤 모든 비밀을 알리는 마리오스는 코데트와 장발장의 집으로 왔다,0.225,0.6666666666666666,2.703099489212036,0.45908619042323984,21.805555555555557,443.33984375,65.9
011_K00013724-BFG30-L1N2D4-E-K0KK-03671998,4.224,장 발장은 은촛대와 유언을 남긴 뒤 죽었다,창 발장은 은투대와 유연한 남견들 죽었다,0.30434782608695654,0.7142857142857143,2.3744359016418457,0.5621297115629369,22.11111111111111,440.04296875,65.9
011_K00013724-BFG30-L1N2D4-E-K0KK-03672388,6.144,앤은 길버트가 다른 아이에게 장난을 치는 것을 보고 길버트가 싫다고 생각했다,얘는 게버트가 다른 아이에게 장난을 치는 것을 보고 게버트가 싫다고 생각했다,0.09523809523809523,0.2727272727272727,2.547013282775879,0.4145529431601365,21.855555555555554,442.6171875,65.7
011_K00013724-BFG30-L1N2D4-E-K0KK-03675449,3.072,너는 줄넘기 하는 걸 좋아하지,너는 줄넘기 하는 걸 좋아하지,0.0,0.0,2.273402452468872,0.740039860829711,21.883333333333333,456.421875,65.8
011_K00013724-BFG30-L1N2D4-E-K0KK-03681374,7.424,만약에 내가 할리라면 스커틀 아주머니를 한눈 팔게 한 뒤 밖으로 뛰쳐나갈 것이다,내게 내가 할 일하면 스커트라 주머니를 한 눈 빨개 한 뒤 밖으로 뛰쳐나갈 것이다,0.2727272727272727,0.6666666666666666,2.776876926422119,0.37404053427022077,21.85,443.5078125,65.7
011_K00013724-BFG30-L1N2D4-E-K0KK-03681503,4.48,삼촌이 플러그도 뽑았다고 했으니까 다시 작아질 리는 없겠지,삼촌이 플러그도 뽑았다고 했으니까 다시 작아 질리는 없겠지,0.0625,0.25,2.47981333732605,0.5535297627959932,21.77777777777778,441.9296875,65.7
011_K00013724-BFG30-L1N2D4-E-K0KK-03682526,5.376,부루의 아버지인 '고시리'는 지리산의 산왕이었지만 병으로 죽었다,부루의 아버지는 고시리는 지리산에 상한 이였지만 병으로 죽었다,0.22857142857142856,0.7142857142857143,2.462038040161133,0.45796838544663926,22.01111111111111,441.58984375,65.7
011_K00013724-BFG30-L1N2D4-E-K0KK-03682567,3.328,부루와 솔나가 지리산에 정말 있을까,부러워 솔라가 지리사는 정말 있을까,0.2631578947368421,0.6,2.334836721420288,0.7015735340806154,21.85,457.4765625,65.8
011_K00013724-BFG30-L1N2D4-E-K0KK-03735463,6.4,포그와 포그의 하인인 파스파르투는 팔십일 간의 세계 일주를 하게 되었다,포그와 포그의 하이는 파스파루트는 팔십 일간의 세길줄을 하게 되었다,0.28205128205128205,0.6,2.648026466369629,0.4137541353702545,22.1,443.859375,65.7
011_K00013724-BFG30-L1N2D4-E-K0KK-03736237,5.76,가믄장'의 뜻은 '검은 나무 바가지'이다,감은장의 뜻은 검은 나무 바가디이다,0.2727272727272727,0.6,2.257871627807617,0.39199160204993355,21.98888888888889,458.25390625,65.8
011_K00013724-BFG30-L1N2D4-E-K0KK-03736471,4.096,꼽재기와 꼽꼽재기는 너무 많이 아껴서 쓰는게 없을 것 같다,꽃뜨기의 꽃꽃뜨기는 너무 많이 아껴 쓴 게 없을 것 같다,0.28125,0.5555555555555556,2.5914225578308105,0.6326715229079127,21.894444444444446,443.0390625,65.7
011_K00013724-BFG30-L1N2D4-E-K0KK-03737131,6.528,악어 배 속에 있는 시계가 빨리 멈춰버렸으면 좋겠다고 생각했다,아가 배에 속에 있는 시계가 빨리 멈춰버렸으면 좋겠다고 생각했다,0.08823529411764706,0.2222222222222222,2.4472389221191406,0.37488341331481934,22.15,442.18359375,65.6
